artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes,Duration_min,Value_percentage,energy_perc,speechiness_perc,acousticness_perc,liveness_perc,valence_perc
saygrace,you don't own me (feat. g-eazy),199314,False,2015,55,0.336,0.664,7,-5.68,1,0.102,0.166,1.31e-06,0.0575,0.294,186.394,pop,3.3219,3.3219,34.46153846153847,66.46646646646647,17.708333333333336,18.58902575587906,6.740914419695194,30.215827338129497
x ambassadors,renegades,195200,False,2015,75,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,hip hop,3.2533333333333334,3.2533333333333334,53.94871794871795,86.28628628628628,15.711805555555555,1.6125419932810752,26.846424384525207,54.26515930113053
r. city,locked away (feat. adam levine),227480,False,2015,77,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413,pop,3.791333333333333,3.791333333333333,52.205128205128204,67.16716716716718,11.770833333333334,34.04255319148936,5.2989449003516995,56.526207605344304
kygo,stole the show,223186,False,2016,74,0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034,pop,3.719766666666666,3.7197666666666667,65.64102564102564,63.56356356356356,39.236111111111114,30.347144456886898,37.39742086752638,48.818088386433715
tame impala,the less i know the better,216320,True,2015,83,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,metal,3.605333333333333,3.6053333333333333,65.64102564102564,74.07407407407408,4.930555555555556,1.287793952967525,19.577960140679952,80.67831449126413
selena gomez,good for you,221560,True,2015,0,0.6,0.676,5,-6.447,0,0.0652,0.154,0.0,0.0741,0.217,88.928,pop,3.6926666666666663,3.6926666666666668,61.53846153846154,67.66766766766767,11.319444444444445,17.24524076147816,8.686987104337632,22.302158273381295
fetty wap,my way (feat. monty),213053,True,2015,55,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,hip hop,3.550883333333333,3.550883333333333,76.71794871794872,74.17417417417418,9.21875,0.46920492721164614,17.23329425556858,55.190133607399794
hozier,take me to church,241688,False,2014,81,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,Folk/Acoustic,4.028133333333333,4.028133333333333,58.05128205128205,66.46646646646647,8.055555555555555,70.996640537514,13.599062133645957,44.91264131551901
taylor swift,style,231000,False,2014,77,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,pop,3.85,3.85,60.30769230769231,79.17917917917919,6.979166666666667,0.2743561030235162,13.833528722157093,50.051387461459406
alessia cara,here,199453,False,2015,0,0.379,0.799,0,-4.031,1,0.163,0.0804,0.0,0.0793,0.359,120.892,pop,3.3242166666666666,3.3242166666666666,38.871794871794876,79.97997997997999,28.298611111111114,9.003359462486001,9.296600234466588,36.896197327852
sam smith,"writing's on the wall - from ""spectre"" soundtrack",278987,False,2015,66,0.261,0.302,5,-8.19,0,0.0339,0.769,2.57e-06,0.0863,0.0883,81.418,pop,4.649783333333334,4.649783333333334,26.769230769230774,30.23023023023023,5.885416666666667,86.11422172452407,10.11723329425557,9.07502569373073
david guetta,bang my head (feat. sia & fetty wap),193333,False,2015,47,0.599,0.869,0,-3.697,1,0.0789,0.0525,0.00719,0.103,0.593,108.061,hip hop,3.2222166666666667,3.2222166666666667,61.43589743589744,86.98698698698699,13.697916666666668,5.879059350503919,12.075029308323563,60.94552929085303
meek mill,all eyes on you (feat. chris brown & nicki minaj),223973,True,2015,68,0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,77.521,hip hop,3.7328833333333336,3.7328833333333336,60.410256410256416,65.86586586586587,35.24305555555556,2.7099664053751398,13.833528722157093,25.79650565262076
big sean,i don't fuck with you,284386,True,2015,75,0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,hip hop,4.739766666666666,4.739766666666666,84.51282051282051,73.37337337337337,10.642361111111112,4.0537513997760355,38.10082063305979,40.59609455292909
kygo,firestone,271640,False,2016,76,0.704,0.634,11,-7.374,0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,pop,4.527333333333333,4.527333333333333,72.2051282051282,63.46346346346346,7.430555555555555,44.00895856662934,11.16060961313013,42.240493319630005
drake,jumpman,205879,True,2015,0,0.853,0.558,1,-7.448,1,0.202,0.0462,0.0,0.341,0.654,142.079,hip hop,3.4313166666666666,3.4313166666666666,87.48717948717949,55.855855855855864,35.06944444444445,5.173572228443449,39.97655334114889,67.2147995889003
petit biscuit,sunset lover,237792,False,2015,71,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,Dance/Electronic,3.9632,3.9632,80.3076923076923,46.74674674674675,8.73263888888889,81.63493840985441,12.778429073856975,24.254881808838643
shawn mendes,stitches,206880,False,2015,78,0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,0.746,149.882,pop,3.448,3.448,76.51282051282051,75.47547547547548,11.73611111111111,1.702127659574468,5.697538100820633,76.67009249743063
flo rida,"i don't like it, i love it (feat. robin thicke & verdine white)",224258,False,2015,67,0.854,0.766,9,-4.697,0,0.141,0.0242,0.0,0.0793,0.784,118.004,hip hop,3.737633333333333,3.737633333333333,87.58974358974359,76.67667667667668,24.479166666666664,2.7099664053751398,9.296600234466588,80.57553956834533
selena gomez,the heart wants what it wants,227373,False,2014,64,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066,pop,3.78955,3.78955,63.17948717948718,78.97897897897899,6.545138888888889,5.935050391937289,16.64712778429074,63.82322713257965
jack ü,where are ü now (with justin bieber),250285,False,2015,74,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,pop,4.1714166666666666,4.1714166666666666,44.30769230769231,78.17817817817819,9.843750000000002,4.591265397536394,9.24970691676436,20.246659815005142
ellie goulding,on my mind,213445,False,2015,0,0.699,0.688,2,-6.607,0,0.0522,0.264,4.11e-06,0.0863,0.742,154.943,pop,3.5574166666666667,3.5574166666666667,71.6923076923077,68.86886886886886,9.062500000000002,29.56326987681971,10.11723329425557,76.2589928057554
bryson tiller,don't,198293,True,2015,78,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,hip hop,3.304883333333333,3.304883333333333,78.46153846153847,35.63563563563563,33.85416666666667,24.972004479283314,11.289566236811254,19.424460431654676
rich homie quan,"flex (ooh, ooh, ooh)",176674,True,2015,1,0.676,0.615,6,-7.534,0,0.0496,0.0384,0.0,0.341,0.883,163.993,hip hop,2.9445666666666668,2.9445666666666668,69.33333333333334,61.56156156156156,8.61111111111111,4.300111982082867,39.97655334114889,90.7502569373073
joel adams,please don't go,210580,False,2015,71,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,R&B,3.5096666666666665,3.5096666666666665,52.61538461538462,76.87687687687688,10.190972222222223,1.3213885778275476,34.46658851113716,24.152106885919835
zedd,i want you to know,238800,False,2015,0,0.561,0.877,9,-2.215,0,0.0659,0.00621,8.11e-06,0.28,0.375,130.003,hip hop,3.98,3.98,57.53846153846155,87.78778778778779,11.440972222222223,0.6954087346024637,32.82532239155921,38.54059609455293
jonas blue,fast car,212424,False,2015,67,0.644,0.57,9,-6.994,1,0.052,0.484,0.0,0.299,0.527,113.945,pop,3.5404,3.5404,66.05128205128206,57.05705705705705,9.027777777777777,54.1993281075028,35.05275498241501,54.162384378211726
børns,electric love,218173,False,2015,0,0.373,0.858,6,-6.536,0,0.0889,0.00407,0.0016,0.256,0.605,120.063,rock,3.636216666666667,3.636216666666667,38.256410256410255,85.88588588588588,15.434027777777782,0.45576707726763716,30.01172332942556,62.17882836587872
sigala,easy love,229813,False,2018,66,0.68,0.942,9,-4.208,1,0.0631,0.175,0.0013,0.117,0.647,123.976,pop,3.830216666666667,3.830216666666667,69.74358974358975,94.29429429429429,10.954861111111112,19.59686450167973,13.716295427901526,66.49537512846865
justin bieber,sorry,200786,False,2015,80,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,pop,3.346433333333333,3.346433333333333,67.07692307692308,76.07607607607608,7.8125,8.924972004479283,35.05275498241501,42.1377183967112
ariana grande,one last time,197266,False,2014,79,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,pop,3.2877666666666667,3.2877666666666667,64.41025641025642,59.35935935935935,5.60763888888889,10.414333706606943,11.254396248534585,10.688591983556012
little mix,black magic,211773,False,2015,1,0.777,0.896,4,-4.467,1,0.0619,0.0352,0.0,0.317,0.843,111.987,pop,3.52955,3.52955,79.6923076923077,89.68968968968969,10.746527777777779,3.9417693169092947,37.162954279015246,86.63926002055499
one direction,perfect,230333,False,2015,77,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,pop,3.838883333333333,3.8388833333333334,66.35897435897436,82.38238238238237,13.22916666666667,6.69652855543113,13.95076201641266,40.6988694758479
years & years,shine,255506,False,2015,55,0.667,0.716,1,-5.21,0,0.0349,0.189,0.0,0.104,0.493,108.002,pop,4.2584333333333335,4.2584333333333335,68.41025641025642,71.67167167167166,6.059027777777779,21.164613661814112,12.192262602579133,50.668036998972255
meghan trainor,lips are movin,182666,False,2015,70,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,pop,3.044433333333333,3.0444333333333335,79.48717948717949,82.58258258258257,8.055555555555555,5.666293393057111,13.012895662368113,97.63617677286743
nicky jam,el perdón - forgiveness,206666,False,2017,51,0.736,0.719,8,-3.839,1,0.0357,0.256,0.0,0.0909,0.656,90.013,latin,3.444433333333333,3.4444333333333335,75.48717948717949,71.97197197197197,6.197916666666668,28.66741321388578,10.656506447831184,67.42034943473793
the weeknd,starboy,230453,True,2016,0,0.681,0.594,7,-7.028,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,pop,3.840883333333333,3.840883333333333,69.84615384615385,59.45945945945945,48.95833333333333,18.477043673012318,15.70926143024619,54.98458376156218
drake,one dance,173986,False,2016,84,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,hip hop,2.899766666666667,2.899766666666667,81.23076923076924,62.56256256256256,9.305555555555557,0.8689809630459128,38.56975381008206,38.026721479958894
justin bieber,love yourself,233720,False,2015,0,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,pop,3.895333333333333,3.8953333333333333,62.46153846153846,37.83783783783784,76.04166666666667,93.505039193729,32.82532239155921,52.92908530318603
the chainsmokers,closer,244960,False,2016,83,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,pop,4.082666666666666,4.082666666666666,76.71794871794872,52.452452452452455,5.868055555555555,46.360582306830906,13.012895662368113,67.93422404933197
adele,hello,295502,False,2015,1,0.471,0.431,5,-6.129,0,0.0342,0.329,0.0,0.0854,0.289,157.98,pop,4.925033333333333,4.925033333333333,48.30769230769231,43.14314314314314,5.9375,36.8421052631579,10.011723329425557,29.701952723535456
desiigner,panda,246761,True,2016,70,0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,hip hop,4.112683333333333,4.112683333333333,59.07692307692307,76.67667667667668,77.9513888888889,3.135498320268757,42.9073856975381,24.254881808838643
burak yeter,tuesday (feat. danelle sandoval),241874,False,2016,72,0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,Dance/Electronic,4.031233333333334,4.031233333333334,86.25641025641025,63.96396396396396,11.944444444444445,1.7469204927211646,6.389214536928487,69.37307297019528
sia,cheap thrills (feat. sean paul),224813,False,2016,67,0.592,0.8,6,-4.931,0,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,pop,3.746883333333333,3.7468833333333333,60.71794871794871,80.08008008008008,37.32638888888889,6.282194848824188,9.085580304806564,74.82014388489209
onerepublic,wherever i go,169773,False,2016,70,0.552,0.689,10,-6.444,0,0.0425,0.0915,0.0,0.27,0.349,99.961,pop,2.82955,2.82955,56.61538461538462,68.96896896896897,7.378472222222224,10.246360582306831,31.65298944900352,35.868448098663926
rihanna,work,219320,True,2016,75,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,hip hop,3.6553333333333335,3.6553333333333335,74.35897435897436,53.453453453453456,16.423611111111114,8.421052631578947,10.773739742086752,57.34840698869477
coldplay,hymn for the weekend,258266,False,2015,82,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,rock,4.304433333333333,4.304433333333333,50.358974358974365,69.36936936936937,6.545138888888889,23.62821948488242,38.10082063305979,42.34326824254882
justin timberlake,"can't stop the feeling! (from dreamworks animation's ""trolls"")",236001,False,2016,76,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,pop,3.93335,3.93335,68.30769230769232,83.08308308308308,13.038194444444445,1.3773796192609182,22.3915592028136,72.14799588900308
willow,wait a minute!,196520,False,2015,86,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,pop,3.275333333333333,3.275333333333333,78.35897435897436,70.57057057057057,4.826388888888889,4.154535274356103,11.055099648300116,69.06474820143885
desiigner,tiimmy turner,239853,True,2016,67,0.603,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,hip hop,3.99755,3.99755,61.846153846153854,72.57257257257257,6.822916666666668,19.484882418812987,9.214536928487691,31.243576567317575
g-eazy,"me, myself & i",251466,True,2015,77,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,hip hop,4.1911,4.1911,77.53846153846155,67.46746746746747,16.649305555555557,2.0604703247480405,18.522860492379838,39.979445015416246
david guetta,this one's for you (feat. zara larsson) (official song uefa euro 2016),207272,False,2016,68,0.367,0.915,9,-3.456,0,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,hip hop,3.454533333333333,3.4545333333333335,37.64102564102564,91.5915915915916,8.472222222222223,0.24636058230683092,10.609613130128956,37.51284686536485
astrid s,hurts so good,208728,False,2016,0,0.672,0.589,7,-5.008,0,0.049,0.082,0.0,0.0962,0.379,120.036,rock,3.4788,3.4788,68.92307692307693,58.95895895895895,8.506944444444445,9.182530795072788,11.277842907385697,38.951695786228164
lil wayne,"sucker for pain (with wiz khalifa, imagine dragons, logic & ty dolla $ign feat. x ambassadors)",243490,True,2016,75,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,hip hop,4.058166666666667,4.058166666666667,51.48717948717949,78.67867867867868,55.03472222222223,28.555431131019038,76.20164126611958,75.95066803699896
twenty one pilots,heathens,195920,False,2016,80,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,rock,3.2653333333333334,3.2653333333333334,75.07692307692308,39.63963963963964,4.965277777777779,9.417693169092944,12.3094958968347,56.32065775950669
future,low life (feat. the weeknd),313546,True,2016,74,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,hip hop,5.225766666666667,5.225766666666667,74.05128205128206,33.133133133133136,12.604166666666666,37.73796192609183,17.11606096131301,10.483042137718396
galantis,no money,189126,False,2016,67,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,pop,3.1521,3.1521,68.82051282051282,91.69169169169169,6.892361111111112,3.1578947368421053,28.13599062133646,82.52826310380269
the chainsmokers,don't let me down,208373,False,2016,79,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,pop,3.4728833333333333,3.4728833333333333,54.56410256410257,86.98698698698699,29.86111111111111,17.581187010078388,15.943728018757328,43.37101747173689
tinie tempah,girls like (feat. zara larsson),196000,True,2016,62,0.916,0.804,0,-3.406,1,0.049,0.37,1.18e-05,0.0812,0.538,120.028,hip hop,3.2666666666666666,3.2666666666666666,93.94871794871796,80.48048048048048,8.506944444444445,41.43337066069429,9.519343493552167,55.292908530318606
alok,hear me now,192846,False,2016,51,0.788,0.43,11,-7.757,1,0.0419,0.537,0.00261,0.0936,0.461,121.996,pop,3.2141,3.2141,80.82051282051282,43.04304304304304,7.274305555555556,60.13437849944009,10.97303634232122,47.37923946557041
jon bellion,all time low,217603,True,2016,70,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,hip hop,3.626716666666667,3.626716666666667,63.282051282051285,56.75675675675676,14.375000000000002,6.539753639417693,10.937866354044548,51.90133607399795
cheat codes,sex,228361,False,2016,0,0.51,0.692,0,-5.825,1,0.171,0.00451,0.0,0.138,0.209,102.42,pop,3.806016666666667,3.806016666666667,52.307692307692314,69.26926926926926,29.687500000000007,0.5050391937290033,16.178194607268466,21.479958890030833
meghan trainor,no,213506,False,2017,69,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-06,0.737,0.657,92.134,pop,3.5584333333333333,3.5584333333333333,57.12820512820513,80.38038038038039,36.97916666666667,1.3885778275475924,86.40093786635404,67.52312435765674
dua lipa,hotter than hell,187957,False,2017,65,0.532,0.868,3,-4.23,0,0.0908,0.011,0.0,0.0584,0.529,110.127,pop,3.132616666666667,3.132616666666667,54.56410256410257,86.88688688688688,15.763888888888891,1.2318029115341544,6.846424384525205,54.36793422404934
martin garrix,in the name of love,195706,False,2016,76,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,pop,3.2617666666666665,3.2617666666666665,51.38461538461539,51.951951951951955,7.100694444444445,12.206047032474803,53.223915592028135,17.26618705035971
alan walker,faded,212106,False,2018,78,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,Dance/Electronic,3.5351,3.5351,48.00000000000001,62.76276276276276,8.26388888888889,3.146696528555431,12.895662368112545,16.34121274409044
tove lo,cool girl,197815,True,2016,0,0.674,0.71,9,-7.042,0,0.111,0.343,6.71e-06,0.129,0.234,101.983,pop,3.2969166666666667,3.2969166666666667,69.12820512820514,71.07107107107107,19.270833333333336,38.40985442329228,15.123094958968347,24.04933196300103
dj snake,let me love you,205946,False,2016,81,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,hip hop,3.432433333333333,3.4324333333333334,66.56410256410257,71.67167167167166,6.059027777777779,9.664053751399775,15.82649472450176,16.752312435765674
calvin harris,this is what you came for (feat. rihanna),222160,False,2016,79,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,hip hop,3.7026666666666666,3.7026666666666666,64.71794871794872,92.7927927927928,5.763888888888889,22.284434490481527,17.35052754982415,47.79033915724564
mike posner,i took a pill in ibiza - seeb remix,197933,True,2016,77,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,hip hop,3.2988833333333334,3.2988833333333334,68.10256410256412,71.47147147147147,19.270833333333336,3.952967525195968,9.882766705744432,72.97019527235355
